attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,attrib9,attrib10,attrib11,attrib12,attrib13,attrib14,attrib15,attrib16,attrib17,attrib18,attrib19,attrib20,actual_class,subset,predicted_class,trust_score,dist_to_non_pred,dist_to_pred,our_score,model_confidence,mean_distance,rowID
43,3,0,3,0,0,0,1,0,4,157,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,157
54,3,0,3,1,1,0,0,0,1,152,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,158
41,2,0,1,0,0,0,1,2,3,61,4,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,159
33,2,1,6,0,1,0,1,0,3,332,4,999,1,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,160
41,3,0,3,0,1,0,1,8,1,272,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,161
35,3,0,0,1,1,0,0,1,0,184,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,162
40,3,2,3,0,1,0,1,5,1,67,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,163
29,2,1,1,0,1,0,1,5,3,87,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,164
44,4,2,4,1,0,0,1,3,2,196,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,165
45,2,0,1,0,0,0,1,3,3,52,5,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,166
32,6,1,6,0,1,1,1,7,1,97,1,999,0,0,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,167
34,10,1,3,0,0,0,1,5,2,191,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,168
46,2,0,6,0,0,0,0,2,0,41,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,169
34,2,0,1,0,1,1,0,0,4,180,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,170
34,1,0,1,1,0,0,0,0,1,1313,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,171
38,1,0,1,0,1,1,1,5,2,729,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,172
52,2,0,6,0,1,0,1,2,1,79,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,173
46,2,1,6,0,0,0,0,1,3,57,6,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,174
32,3,1,3,0,0,0,0,0,4,171,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,175
50,4,0,1,1,1,1,0,1,4,111,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,176
45,1,0,1,1,1,1,0,3,3,187,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,177
34,2,0,1,0,1,1,1,0,0,528,1,999,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,178
35,3,0,5,0,1,0,1,0,0,40,8,10,1,2,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,179
33,7,2,3,0,0,0,0,0,2,1321,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,180
33,3,1,1,0,1,0,1,0,4,435,2,999,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,181
48,2,2,1,0,1,0,0,0,3,139,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,182
31,2,0,1,0,0,0,0,0,0,220,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,183
34,2,1,1,0,0,0,1,2,2,127,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,184
30,6,1,6,0,0,1,0,0,2,691,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,185
24,3,0,3,0,1,0,1,2,0,192,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,186
33,4,1,6,0,1,0,1,7,1,325,1,999,0,0,-1.8,92.84299999999999,-50.0,1.614,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,187
55,2,0,4,0,1,0,1,3,4,348,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,188
57,3,0,3,0,1,0,1,2,1,106,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,189
44,4,0,1,0,1,1,1,3,4,390,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,190
50,4,0,4,0,0,0,0,0,3,103,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,191
51,10,1,3,0,0,1,1,0,2,89,1,999,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,192
47,3,2,0,0,1,0,0,1,4,48,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,193
36,1,0,2,1,0,0,1,5,4,1022,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,194
24,4,1,3,0,0,0,1,0,4,87,3,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,195
37,3,2,3,0,1,0,1,2,3,1150,4,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,196
31,3,0,0,0,1,0,0,0,2,159,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,197
58,9,0,5,1,0,0,0,0,2,118,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,198
37,2,1,1,0,1,0,0,2,1,77,34,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,199
31,3,0,2,0,1,0,1,0,0,392,7,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,200
37,3,2,3,0,1,0,1,2,3,346,2,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,201
57,5,0,6,0,1,0,0,0,1,768,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,202
30,2,1,6,0,0,0,0,0,2,25,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,203
25,3,0,3,1,0,0,0,1,4,11,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,204
45,9,0,5,0,0,0,0,1,3,141,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,205
44,2,0,0,1,1,1,0,0,1,139,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,206
48,2,0,6,0,1,1,1,2,0,179,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,207
34,3,0,1,0,1,0,1,8,0,143,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,208
35,4,0,3,0,1,0,1,2,0,448,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,209
44,3,2,2,1,1,0,0,0,3,318,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,210
32,2,1,1,0,2,2,0,0,3,155,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,211
41,6,0,5,1,0,0,0,0,1,448,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,212
24,2,1,4,0,1,0,1,2,0,357,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,213
40,6,0,6,0,0,0,1,5,4,234,5,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,214
41,3,0,5,0,0,0,0,1,0,424,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,215
33,7,0,6,0,1,0,1,3,4,54,8,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,216
41,8,0,4,0,1,0,1,3,0,323,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,217
52,10,0,6,0,1,1,1,5,4,221,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,218
50,4,0,4,0,0,0,0,0,4,121,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,219
25,3,1,3,1,1,0,0,0,0,260,9,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,220
57,1,0,4,1,0,0,1,3,0,153,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,221
40,6,0,6,0,0,0,0,0,3,319,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,222
60,4,0,4,1,1,0,0,1,0,64,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,223
27,3,1,3,0,1,1,1,2,0,204,3,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,224
24,11,1,1,0,0,1,1,8,3,209,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,225
30,4,1,6,0,0,0,0,1,1,174,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,226
30,2,1,6,0,1,0,1,2,3,39,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,227
29,8,0,2,1,0,0,0,1,4,24,11,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,228
47,8,0,6,0,0,0,1,3,0,36,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,229
34,6,0,6,0,0,0,1,8,4,433,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,230
32,3,0,3,0,2,2,1,8,0,1063,1,999,0,0,-1.8,93.075,-47.1,1.466,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,231
32,4,2,4,0,0,1,1,0,4,168,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,232
35,11,1,6,1,0,0,0,0,1,172,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,233
31,11,1,5,1,1,0,0,1,4,16,8,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,234
56,5,0,0,0,1,0,0,1,2,19,30,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,235
40,4,0,3,1,0,0,1,2,0,166,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,236
57,0,0,5,0,0,0,1,3,1,318,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,237
34,10,0,1,1,0,0,0,0,2,436,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,238
49,1,0,5,0,0,0,0,3,4,104,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,239
30,7,1,0,1,0,1,1,2,1,489,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,240
34,6,0,6,0,1,0,0,5,3,30,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,241
32,10,1,6,0,1,0,0,0,1,242,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,242
33,3,1,0,0,0,0,1,8,0,242,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,243
34,3,1,3,0,0,0,1,2,2,218,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,244
55,5,0,3,1,0,0,1,0,2,674,1,999,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,245
35,4,1,6,0,1,0,0,0,1,953,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,246
33,4,1,3,0,1,0,1,2,3,144,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,247
42,4,0,1,0,1,0,1,3,1,188,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,248
35,3,0,2,0,1,0,0,0,4,115,6,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,249
58,3,0,1,0,1,0,0,1,1,183,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,250
41,8,1,6,0,1,1,0,0,2,23,17,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,251
48,1,0,2,1,1,0,1,2,1,64,6,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,252
46,2,1,1,1,0,0,1,2,3,75,1,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,253
29,3,1,3,0,2,2,1,8,3,462,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,254
33,3,0,5,0,0,1,1,2,0,78,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,255
40,3,0,2,1,2,2,1,8,0,121,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,256
44,2,0,2,0,0,0,1,2,2,368,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,257
39,2,0,6,0,0,0,0,1,0,178,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,258
34,3,0,3,0,0,0,0,0,2,139,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,259
48,2,1,6,0,0,0,1,2,0,472,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,260
46,6,0,6,0,1,0,0,1,3,234,3,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,261
37,1,0,1,0,1,0,0,0,2,124,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,262
33,2,1,6,0,0,0,1,3,2,97,1,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,263
41,9,0,5,0,1,0,1,3,0,230,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,264
33,2,0,6,0,0,0,1,3,1,66,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,265
40,3,0,3,0,0,0,1,5,1,71,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,266
31,8,0,6,0,1,0,1,2,4,298,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,267
46,6,0,1,0,0,0,1,5,4,79,3,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,268
47,4,0,4,0,2,2,0,0,0,89,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,269
51,3,0,3,1,0,0,1,2,4,78,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,270
36,6,0,6,0,1,0,0,0,0,165,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,271
47,6,0,6,0,0,0,1,8,0,51,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,272
46,3,2,4,0,1,0,1,3,2,192,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,273
31,2,1,1,0,1,0,0,0,4,26,25,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,274
43,2,1,6,0,0,1,1,3,3,306,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,275
46,3,0,3,1,0,0,0,0,2,167,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,276
38,4,0,4,0,0,0,1,7,3,66,3,999,0,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,277
25,3,1,0,0,1,0,0,0,4,304,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,278
73,5,2,0,0,0,1,1,8,1,342,1,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,279
27,2,0,1,0,1,0,0,0,1,210,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,280
50,2,0,6,0,1,0,1,8,4,160,1,999,0,0,-1.8,93.075,-47.1,1.4,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,281
36,3,0,0,1,1,0,1,0,1,192,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,282
31,3,0,0,1,0,1,0,0,4,241,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,283
56,2,0,4,0,1,0,1,5,1,124,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,284
58,3,0,0,1,1,0,1,2,2,647,6,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,285
54,0,2,6,0,1,1,1,5,3,653,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,286
51,4,0,5,0,0,0,1,5,1,144,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,287
49,3,0,1,1,1,0,1,3,3,238,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,288
31,2,0,1,0,0,0,0,0,4,187,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,289
42,2,1,6,0,1,0,0,1,4,520,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,290
56,7,0,3,0,1,1,1,5,4,322,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,291
33,1,1,3,0,1,0,1,8,3,483,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,292
56,6,0,6,0,1,0,1,2,3,122,1,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,293
59,3,2,0,1,1,0,1,2,0,254,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,294
44,2,0,6,1,1,1,1,3,3,163,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,295
39,3,0,0,0,1,0,1,8,4,156,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,296
38,10,0,0,0,1,0,1,0,1,360,1,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,297
31,2,2,1,1,0,1,0,1,4,28,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,298
28,3,1,3,0,0,0,0,0,4,521,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,299
30,3,0,3,0,0,1,0,0,0,535,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,300
49,3,0,3,1,0,0,0,1,2,158,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,301
40,3,0,2,1,0,0,1,0,4,182,2,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,302
47,3,1,0,1,1,0,0,1,4,44,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,303
51,1,0,5,1,0,0,0,0,1,141,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,304
60,5,0,4,0,1,0,1,7,2,74,1,999,0,0,-1.8,92.84299999999999,-50.0,1.663,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,305
41,1,0,3,0,1,1,0,0,1,296,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,306
47,3,0,3,0,1,1,1,0,2,74,6,999,2,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,307
48,10,0,6,0,0,0,1,3,4,83,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,308
26,3,0,3,1,1,0,1,2,1,250,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,309
55,6,0,6,0,1,0,0,1,0,303,5,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,310
37,10,2,1,1,0,0,1,2,2,344,3,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,311
34,4,0,4,0,0,1,0,0,4,388,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,312
34,2,0,1,1,0,0,1,2,2,241,2,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,313
38,10,0,3,0,1,0,1,2,4,188,2,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,314
